"","Participant","Trial_Nr","Run_Nr","Trial_nr_run","Cue_Taste1_Size2","Top_image_index","Bottom_image_index","Choice","RT_choice","Size_top_image","Taste_top_image","Size_bottom_image","Taste_bottom_image","Size_diff","Taste_diff","Cued_diff","Category","mean_RT_size_pic1","mean_RT_taste_pic1","mean_RT_size_pic2","mean_RT_taste_pic2","Diff_category_oposite_to_cue","Category_opposite_to_cue","Stimulation","Session_type","Accuracy","Size1_TopPic","Size2_TopPic","Taste1_TopPic","Taste2_TopPic","Size1_BotPic","Size2_BotPic","Taste1_BotPic","Taste2_BotPic","Amplitude","Circumfence","Time_between_tasks","Name_top_image","Name_bottom_image","Choice01","Size_diff.ntile","Taste_diff.ntile","Size_diff.abs","Taste_diff.abs","corr"
"2191",7,79,3,20,2,31,12,-1,1.263957483,0.670138889,0.799913194,0.860243056,0.499565972,-0.190104167,0.300347222,-0.190104167,1,1.28071952,1.063194632,2.313387414,1.790100218,0.300347222,0,0,0,0,0.672743056,0.667534722,0.723958333,0.875868056,0.881076389,0.839409722,0.602430556,0.396701389,1.5,54.75,22.84991667,"muffins","pizza",0,1,8,0.30474993922558,0.718001694317015,1
"2192",7,80,3,21,2,24,21,1,2.027131749,0.504774306,0.576822917,0.415364583,0.067274306,0.089409722,0.509548611,0.089409722,6,2.597039415,1.630235096,1.896205737,1.072579881,0.509548611,0,0,0,0,0.551215278,0.458333333,0.505208333,0.6484375,0.453993056,0.376736111,0,0.134548611,1.5,54.75,22.84991667,"twix","strawberries",1,6,8,-0.478523932789757,1.92646945269843,1
"2193",7,81,3,22,2,12,6,-1,1.821080076,0.860243056,0.499565972,0.823784722,0.677083333,0.036458333,-0.177517361,0.036458333,5,2.313387414,1.790100218,1.230220647,0.922793485,-0.177517361,1,0,0,0,0.881076389,0.839409722,0.602430556,0.396701389,0.831597222,0.815972222,0.672743056,0.681423611,1.5,54.75,22.84991667,"pizza","mandm",0,5,2,-0.890417950286158,0.00846564632753177,0
"2194",7,82,3,23,2,22,17,-1,2.526636957,0.358072917,0.726996528,0.426215278,0.946180556,-0.068142361,-0.219184028,-0.068142361,3,1.380232323,0.955958731,1.089221455,0.889662657,-0.219184028,0,0,0,0,0.331597222,0.384548611,0.806423611,0.647569444,0.456597222,0.395833333,0.892361111,1,1.5,54.75,22.84991667,"toblerone","raisins",0,3,1,-0.643956774671134,0.249156321993719,1
"2195",7,83,3,24,2,31,8,-1,1.044878248,0.670138889,0.799913194,0.740017361,0.04296875,-0.069878472,0.756944444,-0.069878472,3,1.28071952,1.063194632,1.114949897,1.131105923,0.756944444,0,0,0,0,0.672743056,0.667534722,0.723958333,0.875868056,0.788194444,0.691840278,0.044270833,0.041666667,1.5,54.75,22.84991667,"muffins","lachgummi",0,3,8,-0.630452053678646,3.35557032610808,1
"2200",7,88,4,1,2,2,27,-1,2.289918743,0.51171875,0.615885417,0.358506944,0.720486111,0.153211806,-0.104600694,0.153211806,8,2.397115533,2.296748115,2.306438148,1.771636208,-0.104600694,2,0,0,0,0.4140625,0.609375,0.528645833,0.703125,0.438368056,0.278645833,0.910590278,0.530381944,1.5,54.75,22.84991667,"salad","graneochips",0,7,3,0.0177746006330928,-0.412743034644151,0
"2201",7,89,4,2,2,4,27,1,2.089714398,0.373697917,0.563368056,0.358506944,0.720486111,0.015190972,-0.157118056,0.015190972,5,1.40501911,1.14710707,2.306438148,1.771636208,-0.157118056,1,0,0,0,0.327256944,0.420138889,0.6328125,0.493923611,0.438368056,0.278645833,0.910590278,0.530381944,1.5,54.75,22.84991667,"mikado","graneochips",1,5,2,-1.05585079216753,-0.109372492815458,1
"2202",7,90,4,3,2,16,14,-1,1.757037088,0.447048611,1,0.612413194,0.876736111,-0.165364583,0.123263889,-0.165364583,1,1.271942128,1.055747018,1.255861052,0.921843582,0.123263889,7,0,0,0,0.534722222,0.359375,1,1,0.639756944,0.585069444,0.753472222,1,1.5,54.75,22.84991667,"plum","applered",0,2,6,0.112307647580508,-0.304933667155271,1
"2203",7,91,4,4,2,21,10,1,0.893110553,0.415364583,0.067274306,0.439670139,0.645399306,-0.024305556,-0.578125,-0.024305556,4,1.896205737,1.072579881,1.598073798,0.814215859,-0.578125,0,0,0,0,0.453993056,0.376736111,0,0.134548611,0.34375,0.535590278,0.581597222,0.709201389,1.5,54.75,22.84991667,"strawberries","oreo",1,4,1,-0.984950997233573,2.32260618720511,0
"2204",7,92,4,5,2,12,29,-1,1.114163549,0.860243056,0.499565972,0.719618056,0.123697917,0.140625,0.375868056,0.140625,7,2.313387414,1.790100218,1.556170414,0.988638856,0.375868056,0,0,0,0,0.881076389,0.839409722,0.602430556,0.396701389,0.825520833,0.613715278,0.065104167,0.182291667,1.5,54.75,22.84991667,"pizza","sourcreamchips",0,7,8,-0.0801346362858443,1.15425354432302,0
"2205",7,93,4,6,2,16,9,-1,1.093803573,0.447048611,1,0.565104167,0.908854167,-0.118055556,0.091145833,-0.118055556,2,1.271942128,1.055747018,2.213161366,1.056460121,0.091145833,6,0,0,0,0.534722222,0.359375,1,1,0.569444444,0.560763889,0.817708333,1,1.5,54.75,22.84991667,"plum","orange",0,3,6,-0.255696016966907,-0.490466064064398,1
"2206",7,94,4,7,2,24,31,-1,0.653100745,0.504774306,0.576822917,0.670138889,0.799913194,-0.165364583,-0.223090278,-0.165364583,1,2.597039415,1.630235096,1.28071952,1.063194632,-0.223090278,0,0,0,0,0.551215278,0.458333333,0.505208333,0.6484375,0.672743056,0.667534722,0.723958333,0.875868056,1.5,54.75,22.84991667,"twix","muffins",0,2,1,0.112307647580508,0.271721072656906,1
"2214",7,102,4,15,2,29,7,1,2.553141506,0.719618056,0.123697917,0.66796875,0.583767361,0.051649306,-0.460069444,0.051649306,6,1.556170414,0.988638856,0.979831029,1.247498239,-0.460069444,0,0,0,0,0.825520833,0.613715278,0.065104167,0.182291667,0.608506944,0.727430556,0.517361111,0.650173611,1.5,54.75,22.84991667,"sourcreamchips","muesli",1,5,1,-0.772251627989129,1.64064927570587,1
"2215",7,103,4,16,2,28,11,1,2.879892127,0.408854167,0.44921875,0.31640625,0.719618056,0.092447917,-0.270399306,0.092447917,6,1.589511589,1.406126311,1.581379317,0.847031522,-0.270399306,0,0,0,0,0.427083333,0.390625,0.568576389,0.329861111,0.325520833,0.307291667,0.777777778,0.661458333,1.5,54.75,22.84991667,"paprikachips","chocolatechipcookie",1,6,1,-0.454890665218863,0.545005276416965,1
"2216",7,104,4,17,2,26,31,-1,1.049019477,0.526475694,0.588975694,0.670138889,0.799913194,-0.143663194,-0.2109375,-0.143663194,2,1.433292335,1.497866808,1.28071952,1.063194632,-0.2109375,0,0,0,0,0.639756944,0.413194444,0.622395833,0.555555556,0.672743056,0.667534722,0.723958333,0.875868056,1.5,54.75,22.84991667,"zucchini","muffins",0,2,1,-0.0565013764936705,0.201519624865529,1
"2217",7,105,4,18,2,23,22,1,1.189369281,0.360677083,0.944444444,0.358072917,0.726996528,0.002604167,0.217447917,0.002604167,5,2.456444135,0.839483358,1.380232323,0.955958731,0.217447917,0,0,0,0,0.438368056,0.282986111,0.888888889,1,0.331597222,0.384548611,0.806423611,0.647569444,1.5,54.75,22.84991667,"tomatoes","toblerone",1,5,8,-1.15376002130775,0.239127544563033,1
"2225",7,113,5,1,2,31,2,1,1.238338411,0.670138889,0.799913194,0.51171875,0.615885417,0.158420139,0.184027778,0.158420139,8,1.28071952,1.063194632,2.397115533,2.296748115,0.184027778,8,0,0,0,0.672743056,0.667534722,0.723958333,0.875868056,0.4140625,0.609375,0.528645833,0.703125,1.5,54.75,22.84991667,"muffins","salad",1,7,7,0.0582887636105564,0.0460735660250355,1
"2226",7,114,5,2,2,19,2,1,1.290959241,0.355902778,0.527777778,0.51171875,0.615885417,-0.155815972,-0.088107639,-0.155815972,1,1.606536594,1.172255529,2.397115533,2.296748115,-0.088107639,3,0,0,0,0.399305556,0.3125,0.559027778,0.496527778,0.4140625,0.609375,0.528645833,0.703125,1.5,54.75,22.84991667,"smarties","salad",1,2,3,0.0380316782324647,-0.508016423123954,0
"2227",7,115,5,3,2,19,11,1,1.923857877,0.355902778,0.527777778,0.31640625,0.719618056,0.039496528,-0.191840278,0.039496528,5,1.606536594,1.172255529,1.581379317,0.847031522,-0.191840278,1,0,0,0,0.399305556,0.3125,0.559027778,0.496527778,0.325520833,0.307291667,0.777777778,0.661458333,1.5,54.75,22.84991667,"smarties","chocolatechipcookie",1,5,2,-0.866784682715264,0.0912030673514095,1
"2228",7,116,5,4,2,5,7,-1,0.842915466,0.648871528,0.116319444,0.66796875,0.583767361,-0.019097222,-0.467447917,-0.019097222,4,1.254717585,1.622638719,0.979831029,1.247498239,-0.467447917,0,0,0,0,0.6796875,0.618055556,0.090277778,0.142361111,0.608506944,0.727430556,0.517361111,0.650173611,1.5,54.75,22.84991667,"rizaulait","muesli",0,4,1,-1.02546516798976,1.683271587007,1
"2235",7,123,5,11,2,27,28,1,1.234061502,0.358506944,0.720486111,0.408854167,0.44921875,-0.050347222,0.271267361,-0.050347222,3,2.306438148,1.771636208,1.589511589,1.406126311,0.271267361,0,0,0,0,0.438368056,0.278645833,0.910590278,0.530381944,0.427083333,0.390625,0.568576389,0.329861111,1.5,54.75,22.84991667,"graneochips","paprikachips",1,4,8,-0.782380174567535,0.55001966224402,0
"2236",7,124,5,12,2,27,13,-1,1.046058693,0.358506944,0.720486111,0.400173611,1,-0.041666667,-0.279513889,-0.041666667,4,2.306438148,1.771636208,2.505506279,0.914398814,-0.279513889,0,0,0,0,0.438368056,0.278645833,0.910590278,0.530381944,0.4453125,0.355034722,1,1,1.5,54.75,22.84991667,"graneochips","pear",0,4,1,-0.849903779529974,0.59765635937221,1
"2237",7,125,5,13,2,2,28,-1,1.883104645,0.51171875,0.615885417,0.408854167,0.44921875,0.102864583,0.166666667,0.102864583,7,2.397115533,2.296748115,1.589511589,1.406126311,0.166666667,8,0,0,0,0.4140625,0.609375,0.528645833,0.703125,0.427083333,0.390625,0.568576389,0.329861111,1.5,54.75,22.84991667,"salad","paprikachips",0,6,7,-0.373862339263936,-0.0542142140583984,0
"2238",7,126,5,14,2,16,20,1,1.7504192,0.447048611,1,0.430989583,0.126302083,0.016059028,0.873697917,0.016059028,5,1.271942128,1.055747018,1.422201129,1.481719598,0.873697917,0,0,0,0,0.534722222,0.359375,1,1,0.454861111,0.407118056,0.106770833,0.145833333,1.5,54.75,22.84991667,"plum","snickers",1,5,8,-1.04909842778193,4.03000565597845,1
"2239",7,127,5,15,2,14,2,1,1.784715255,0.612413194,0.876736111,0.51171875,0.615885417,0.100694444,0.260850694,0.100694444,7,1.255861052,0.921843582,2.397115533,2.296748115,0.260850694,0,0,0,0,0.639756944,0.585069444,0.753472222,1,0.4140625,0.609375,0.528645833,0.703125,1.5,54.75,22.84991667,"applered","salad",1,6,8,-0.390743242449226,0.489846991883329,1
"2245",7,133,5,21,2,21,9,-1,3.713375695,0.415364583,0.067274306,0.565104167,0.908854167,-0.149739583,-0.841579861,-0.149739583,2,1.896205737,1.072579881,2.213161366,1.056460121,-0.841579861,0,0,0,0,0.453993056,0.376736111,0,0.134548611,0.569444444,0.560763889,0.817708333,1,1.5,54.75,22.84991667,"strawberries","orange",0,2,1,-0.00923484913060275,3.84447325906933,1
"2246",7,134,5,22,2,5,18,-1,1.17619722,0.648871528,0.116319444,0.65625,1,-0.007378472,-0.883680556,-0.007378472,4,1.254717585,1.622638719,2.655213742,0.763474497,-0.883680556,0,0,0,0,0.6796875,0.618055556,0.090277778,0.142361111,0.663194444,0.649305556,1,1,1.5,54.75,22.84991667,"rizaulait","rasberries",0,4,1,-1.11662204052309,4.08767113053733,1
"2247",7,135,5,23,2,23,2,1,1.284224731,0.360677083,0.944444444,0.51171875,0.615885417,-0.151041667,0.328559028,-0.151041667,1,2.456444135,0.839483358,2.397115533,2.296748115,0.328559028,0,0,0,0,0.438368056,0.282986111,0.888888889,1,0.4140625,0.609375,0.528645833,0.703125,1.5,54.75,22.84991667,"tomatoes","salad",1,2,8,0.000893697447802877,0.880969340562955,0
"2248",7,136,5,24,2,10,9,-1,0.811256213,0.439670139,0.645399306,0.565104167,0.908854167,-0.125434028,-0.263454861,-0.125434028,2,1.598073798,0.814215859,2.213161366,1.056460121,-0.263454861,0,0,0,0,0.34375,0.535590278,0.581597222,0.709201389,0.569444444,0.560763889,0.817708333,1,1.5,54.75,22.84991667,"oreo","orange",0,2,1,-0.198300950804153,0.504890160917646,1
"2249",7,137,5,25,2,6,25,-1,1.413313657,0.823784722,0.677083333,0.81640625,0.424479167,0.007378472,0.252604167,0.007378472,5,1.230220647,0.922793485,1.488145771,1.397742448,0.252604167,0,0,0,0,0.831597222,0.815972222,0.672743056,0.681423611,0.811631944,0.821180556,0.498263889,0.350694444,1.5,54.75,22.84991667,"mandm","wasafibers",0,5,8,-1.11662204052309,0.442210300531716,0
"2250",7,138,5,26,2,14,10,1,1.40971714,0.612413194,0.876736111,0.439670139,0.645399306,0.172743056,0.231336806,0.172743056,8,1.255861052,0.921843582,1.598073798,0.814215859,0.231336806,0,0,0,0,0.639756944,0.585069444,0.753472222,1,0.34375,0.535590278,0.581597222,0.709201389,1.5,54.75,22.84991667,"applered","oreo",1,7,8,0.169702721521982,0.319357769785095,1
"2251",7,139,5,27,2,17,27,1,1.301006962,0.426215278,0.946180556,0.358506944,0.720486111,0.067708333,0.225694444,0.067708333,6,1.089221455,0.889662657,2.306438148,1.771636208,0.225694444,0,0,0,0,0.456597222,0.395833333,0.892361111,1,0.438368056,0.278645833,0.910590278,0.530381944,1.5,54.75,22.84991667,"raisins","graneochips",1,6,8,-0.647332956863936,0.286764235914646,1
"2259",7,147,6,1,2,11,13,-1,2.083517772,0.31640625,0.719618056,0.400173611,1,-0.083767361,-0.280381944,-0.083767361,3,1.581379317,0.847031522,2.505506279,0.914398814,-0.280381944,0,0,0,0,0.325520833,0.307291667,0.777777778,0.661458333,0.4453125,0.355034722,1,1,1.5,54.75,22.84991667,"chocolatechipcookie","pear",0,3,1,-0.522414277960023,0.602670745199264,1
"2260",7,148,6,2,2,8,9,1,0.854434051,0.740017361,0.04296875,0.565104167,0.908854167,0.174913194,-0.865885417,0.174913194,8,1.114949897,1.131105923,2.213161366,1.056460121,-0.865885417,0,0,0,0,0.788194444,0.691840278,0.044270833,0.041666667,0.569444444,0.560763889,0.817708333,1,1.5,54.75,22.84991667,"lachgummi","orange",1,7,1,0.186583616928552,3.98487615465208,1
"2261",7,149,6,3,2,3,32,-1,2.466338399,0.669704861,0.668402778,0.799913194,0.007378472,-0.130208333,0.661024306,-0.130208333,2,1.47208674,1.696023009,0.990037185,1.014613768,0.661024306,0,0,0,0,0.725694444,0.613715278,0.732638889,0.604166667,0.892361111,0.707465278,0,0.014756944,1.5,54.75,22.84991667,"petitbeurre","yogurt",0,2,8,-0.161162970019492,2.80148034273567,1
"2262",7,150,6,4,2,16,21,1,0.929281951,0.447048611,1,0.415364583,0.067274306,0.031684028,0.932725694,0.031684028,5,1.271942128,1.055747018,1.896205737,1.072579881,0.932725694,0,0,0,0,0.534722222,0.359375,1,1,0.453993056,0.376736111,0,0.134548611,1.5,54.75,22.84991667,"plum","strawberries",1,5,8,-0.92755593107082,4.3709841059515,1
"2263",7,151,6,5,2,6,8,-1,1.254467558,0.823784722,0.677083333,0.740017361,0.04296875,0.083767361,0.634114583,0.083767361,6,1.230220647,0.922793485,1.114949897,1.131105923,0.634114583,0,0,0,0,0.831597222,0.815972222,0.672743056,0.681423611,0.788194444,0.691840278,0.044270833,0.041666667,1.5,54.75,22.84991667,"mandm","lachgummi",0,6,8,-0.522414277960023,2.6460342781186,0
"2264",7,152,6,6,2,3,1,-1,1.086900672,0.669704861,0.668402778,0.832465278,1,-0.162760417,-0.331597222,-0.162760417,1,1.47208674,1.696023009,1.221457193,0.781725031,-0.331597222,0,0,0,0,0.725694444,0.613715278,0.732638889,0.604166667,0.872395833,0.792534722,1,1,1.5,54.75,22.84991667,"petitbeurre","blevita",0,2,1,0.0920505699811361,0.898519699622511,1
"2269",7,157,6,11,2,24,9,-1,1.821363667,0.504774306,0.576822917,0.565104167,0.908854167,-0.060329861,-0.33203125,-0.060329861,3,2.597039415,1.630235096,2.213161366,1.056460121,-0.33203125,0,0,0,0,0.551215278,0.458333333,0.505208333,0.6484375,0.569444444,0.560763889,0.817708333,1,1.5,54.75,22.84991667,"twix","orange",0,4,1,-0.704728023026689,0.901026895424327,1
"2270",7,158,6,12,2,7,24,1,0.89674035,0.66796875,0.583767361,0.504774306,0.576822917,0.163194444,0.006944444,0.163194444,8,0.979831029,1.247498239,2.597039415,1.630235096,0.006944444,5,0,0,0,0.608506944,0.727430556,0.517361111,0.650173611,0.551215278,0.458333333,0.505208333,0.6484375,1.5,54.75,22.84991667,"muesli","twix",1,7,5,0.0954267443952183,-0.976861801223827,1
"2271",7,159,6,13,2,17,19,1,0.73398456,0.426215278,0.946180556,0.355902778,0.527777778,0.0703125,0.418402778,0.0703125,6,1.089221455,0.889662657,1.606536594,1.172255529,0.418402778,0,0,0,0,0.456597222,0.395833333,0.892361111,1,0.399305556,0.3125,0.559027778,0.496527778,1.5,54.75,22.84991667,"raisins","smarties",1,6,8,-0.627075871485844,1.39995860581626,1
"2272",7,160,6,14,2,22,16,-1,1.166831313,0.358072917,0.726996528,0.447048611,1,-0.088975694,-0.273003472,-0.088975694,3,1.380232323,0.955958731,1.271942128,1.055747018,-0.273003472,0,0,0,0,0.331597222,0.384548611,0.806423611,0.647569444,0.534722222,0.359375,1,1,1.5,54.75,22.84991667,"toblerone","plum",0,3,1,-0.481900114982559,0.560048439674706,1
"2273",7,161,6,15,2,11,10,1,1.378854616,0.31640625,0.719618056,0.439670139,0.645399306,-0.123263889,0.07421875,-0.123263889,2,1.581379317,0.847031522,1.598073798,0.814215859,0.07421875,6,0,0,0,0.325520833,0.307291667,0.777777778,0.661458333,0.34375,0.535590278,0.581597222,0.709201389,1.5,54.75,22.84991667,"chocolatechipcookie","oreo",1,3,6,-0.215181853989443,-0.588246648346017,0
"2274",7,162,6,16,2,24,3,-1,0.938482312,0.504774306,0.576822917,0.669704861,0.668402778,-0.164930556,-0.091579861,-0.164930556,1,2.597039415,1.630235096,1.47208674,1.696023009,-0.091579861,3,0,0,0,0.551215278,0.458333333,0.505208333,0.6484375,0.725694444,0.613715278,0.732638889,0.604166667,1.5,54.75,22.84991667,"twix","petitbeurre",0,2,3,0.108931473166426,-0.487958868262583,1
"2279",7,167,6,21,2,5,3,-1,1.210157062,0.648871528,0.116319444,0.669704861,0.668402778,-0.020833333,-0.552083333,-0.020833333,4,1.254717585,1.622638719,1.47208674,1.696023009,-0.552083333,0,0,0,0,0.6796875,0.618055556,0.090277778,0.142361111,0.725694444,0.613715278,0.732638889,0.604166667,1.5,54.75,22.84991667,"rizaulait","petitbeurre",0,4,1,-1.01196044699727,2.17217451419167,1
"2280",7,168,6,22,2,24,23,-1,1.438472214,0.504774306,0.576822917,0.360677083,0.944444444,0.144097222,-0.367621528,0.144097222,7,2.597039415,1.630235096,2.456444135,0.839483358,-0.367621528,0,0,0,0,0.551215278,0.458333333,0.505208333,0.6484375,0.438368056,0.282986111,0.888888889,1,1.5,54.75,22.84991667,"twix","tomatoes",0,7,1,-0.0531251943008685,1.10661684719483,0
"2281",7,169,6,23,2,26,21,1,0.676881736,0.526475694,0.588975694,0.415364583,0.067274306,0.111111111,0.521701389,0.111111111,7,1.433292335,1.497866808,1.896205737,1.072579881,0.521701389,0,0,0,0,0.639756944,0.413194444,0.622395833,0.555555556,0.453993056,0.376736111,0,0.134548611,1.5,54.75,22.84991667,"zucchini","strawberries",1,6,8,-0.309714908715578,1.9966709004898,1
"2282",7,170,6,24,2,20,4,1,2.133416751,0.430989583,0.126302083,0.373697917,0.563368056,0.057291667,-0.437065972,0.057291667,6,1.422201129,1.481719598,1.40501911,1.14710707,-0.437065972,0,0,0,0,0.454861111,0.407118056,0.106770833,0.145833333,0.327256944,0.420138889,0.6328125,0.493923611,1.5,54.75,22.84991667,"snickers","mikado",1,5,1,-0.728361282818863,1.50776796752856,1
"2296",7,8,1,8,2,9,10,-1,1.280138979,0.481336806,0.812065972,0.662760417,0.009982639,-0.181423611,0.802083333,-0.181423611,1,1.657167563,0.681384844,1.790596564,1.328864955,0.802083333,0,1,1,0,0.655381944,0.307291667,0.890625,0.733506944,0.657118056,0.668402778,0.013888889,0.006076389,1.5,54.75,12.48663333,"chocovo","lemon",0,2,8,0.237226326484421,3.61631855663564,1
"2297",7,9,1,9,2,18,16,-1,2.218133023,0.629340278,0.016059028,0.670572917,0.763454861,-0.041232639,-0.747395833,-0.041232639,4,0.987771893,1.001091981,1.05379875,1.967794961,-0.747395833,0,1,1,0,0.779513889,0.479166667,0.013020833,0.019097222,0.684027778,0.657118056,0.6796875,0.847222222,1.5,54.75,12.48663333,"haribo","applegreen",0,4,1,-0.853279961722776,3.30041204735102,1
"2298",7,10,1,10,2,17,19,1,2.446389125,0.473958333,0.219618056,0.387586806,0.796006944,0.086371528,-0.576388889,0.086371528,6,1.576513882,1.087325742,1.45123022,0.988075679,-0.576388889,0,1,1,0,0.436631944,0.511284722,0.1953125,0.243923611,0.464409722,0.310763889,0.774305556,0.817708333,1.5,54.75,12.48663333,"caramel","cottagecheese",1,6,1,-0.502157192581931,2.31257740977442,1
"2299",7,11,1,11,2,24,3,1,1.574658027,0.578993056,0.118489583,0.451388889,0.720920139,0.127604167,-0.602430556,0.127604167,7,1.511820357,1.995619846,1.065263267,1.569669732,-0.602430556,0,1,1,0,0.610243056,0.547743056,0.177951389,0.059027778,0.433159722,0.469618056,0.544270833,0.897569444,1.5,54.75,12.48663333,"kiwi","banana",1,7,1,-0.181420047618864,2.46300908278786,1
"2300",7,12,1,12,2,13,28,1,1.19037356,0.676215278,0.775607639,0.746527778,0.956597222,-0.0703125,-0.180989583,-0.0703125,3,1.612916604,3.110134457,1.116885309,0.770710228,-0.180989583,1,1,1,0,0.734375,0.618055556,0.719618056,0.831597222,0.837673611,0.655381944,0.913194444,1,1.5,54.75,12.48663333,"darvida","mango",1,3,2,-0.627075871485844,0.0285232011889033,0
"2307",7,19,1,19,2,9,6,-1,1.606075725,0.481336806,0.812065972,0.372395833,0.828125,0.108940972,-0.016059028,0.108940972,7,1.657167563,0.681384844,1.798320785,1.073132127,-0.016059028,4,1,1,0,0.655381944,0.307291667,0.890625,0.733506944,0.422743056,0.322048611,0.832465278,0.823784722,1.5,54.75,12.48663333,"chocovo","bounty",0,6,4,-0.326595811900868,-0.924210712492006,0
"2308",7,20,1,20,2,32,6,1,1.389997525,0.530815972,0.799045139,0.372395833,0.828125,0.158420139,-0.029079861,0.158420139,8,1.619702443,1.322066884,1.798320785,1.073132127,-0.029079861,4,1,1,0,0.621527778,0.440104167,0.735243056,0.862847222,0.422743056,0.322048611,0.832465278,0.823784722,1.5,54.75,12.48663333,"meringues","bounty",1,7,4,0.0582887636105564,-0.848994878873575,1
"2309",7,21,1,21,2,32,8,1,1.479382074,0.530815972,0.799045139,0.419704861,0.634982639,0.111111111,0.1640625,0.111111111,7,1.619702443,1.322066884,1.537041441,1.053004582,0.1640625,8,1,1,0,0.621527778,0.440104167,0.735243056,0.862847222,0.482638889,0.356770833,0.616319444,0.653645833,1.5,54.75,12.48663333,"meringues","carrot",1,6,7,-0.309714908715578,-0.0692573830927151,1
"2310",7,22,1,22,2,32,25,1,1.004339478,0.530815972,0.799045139,0.594618056,0.496527778,-0.063802083,0.302517361,-0.063802083,3,1.619702443,1.322066884,1.55339356,1.205555192,0.302517361,0,1,1,0,0.621527778,0.440104167,0.735243056,0.862847222,0.572916667,0.616319444,0.4921875,0.500868056,1.5,54.75,12.48663333,"meringues","lindt",1,3,8,-0.677718581041713,0.730537667549516,0
